day,hour,referrer,isMainConversion,isMicroConversion,spentTime,pageNum,score,visitId
Saturday,poledne,Catalogue,false,false,dlouhaDoba,vice,2042,15217
Monday,odpoledne,NA,false,false,stredniDoba,malo,396,16548
Thursday,poledne,NA,false,false,dlouhaDoba,hodne,8080,14007
Saturday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,15338
Friday,vecer,Catalogue,true,false,stredniDoba,vice,611,15107
Saturday,poledne,NA,false,false,kratkaDoba,malo,110,15228
Thursday,poledne,Fulltext,false,false,stredniDoba,vice,357,14139
Monday,poledne,Catalogue,false,false,kratkaDoba,malo,110,16328
Monday,poledne,Fulltext,false,false,dlouhaDoba,hodne,6398,16229
Friday,podvecer,Fulltext,false,false,kratkaDoba,vice,342,15019
Monday,poledne,Fulltext,false,false,delsiDoba,vice,1033,16119
Monday,rano,NA,false,false,stredniDoba,malo,223,16009
Monday,poledne,NA,false,false,stredniDoba,vice,327,4190
Saturday,odpoledne,NA,false,false,dlouhaDoba,vice,3721,10982
Monday,odpoledne,NA,false,false,stredniDoba,vice,306,11961
Friday,poledne,NA,false,false,stredniDoba,malo,223,10751
Friday,vecer,Fulltext,true,false,stredniDoba,malo,230,10872
Sunday,odpoledne,Fulltext,false,false,dlouhaDoba,vice,1734,6390
Wednesday,poledne,NA,false,false,stredniDoba,vice,531,5180
Monday,odpoledne,NA,false,false,dlouhaDoba,hodne,7699,11851
Friday,rano,NA,false,false,delsiDoba,vice,957,10641
Wednesday,poledne,Fulltext,false,false,stredniDoba,malo,170,5191
Tuesday,odpoledne,Catalogue,false,false,kratkaDoba,malo,172,12830
Tuesday,odpoledne,Partners,false,false,delsiDoba,vice,1195,12951
Thursday,odpoledne,NA,false,false,kratkaDoba,malo,110,10410
Monday,poledne,Catalogue,false,false,stredniDoba,vice,327,11741
Thursday,odpoledne,Catalogue,false,false,delsiDoba,hodne,1306,10531
Monday,odpoledne,NA,false,false,stredniDoba,vice,504,11862
Friday,rano,Fulltext,false,false,stredniDoba,vice,354,10652
Sunday,vecer,OwnWebs,false,false,stredniDoba,malo,283,8590
Tuesday,vecer,Catalogue,false,false,stredniDoba,vice,453,7380
Saturday,odpoledne,Fulltext,false,false,stredniDoba,malo,325,6170
Sunday,poledne,OwnWebs,false,false,kratkaDoba,malo,110,6291
Wednesday,poledne,NA,false,false,stredniDoba,vice,531,5081
Thursday,rano,Fulltext,false,false,kratkaDoba,vice,264,13930
Sunday,podvecer,OwnWebs,false,false,stredniDoba,vice,507,11510
Tuesday,odpoledne,Catalogue,false,false,kratkaDoba,malo,110,12841
Thursday,poledne,Fulltext,false,false,kratkaDoba,malo,110,10300
Monday,poledne,NA,false,false,stredniDoba,vice,435,11752
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,11994
Tuesday,vecer,Fulltext,false,false,delsiDoba,vice,930,9690
Tuesday,odpoledne,NA,false,false,kratkaDoba,malo,193,7270
Thursday,rano,NA,false,false,stredniDoba,vice,557,13941
Sunday,odpoledne,NA,false,false,dlouhaDoba,vice,1754,11400
Tuesday,odpoledne,Fulltext,false,false,delsiDoba,malo,588,12731
Thursday,poledne,Fulltext,false,false,delsiDoba,vice,1840,10311
Tuesday,odpoledne,NA,false,false,kratkaDoba,malo,193,12973
Tuesday,poledne,NA,false,false,dlouhaDoba,hodne,4133,12500
Tuesday,odpoledne,NA,false,false,kratkaDoba,malo,193,12742
Thursday,odpoledne,Partners,false,false,dlouhaDoba,hodne,6839,10443
Monday,poledne,Partners,false,false,stredniDoba,malo,295,11774
Monday,odpoledne,NA,false,false,dlouhaDoba,hodne,4426,11895
Friday,poledne,NA,false,false,stredniDoba,vice,483,10685
Friday,odpoledne,OwnWebs,false,false,dlouhaDoba,vice,2982,14920
Tuesday,poledne,NA,false,false,kratkaDoba,malo,193,12632
Sunday,odpoledne,Partners,false,false,kratkaDoba,malo,172,11422
Monday,poledne,Catalogue,false,false,kratkaDoba,malo,193,11664
Thursday,podvecer,Other,false,false,stredniDoba,malo,170,10575
Friday,poledne,Fulltext,false,false,stredniDoba,malo,170,10696
Tuesday,poledne,OwnWebs,false,false,stredniDoba,malo,170,9360
Saturday,podvecer,NA,false,false,stredniDoba,vice,651,8271
Sunday,poledne,Fulltext,true,false,dlouhaDoba,vice,1314,8392
Friday,podvecer,NA,false,false,dlouhaDoba,hodne,2650,6093
Wednesday,odpoledne,NA,false,false,delsiDoba,vice,1059,13600
Tuesday,poledne,NA,false,false,kratkaDoba,vice,276,12522
Wednesday,podvecer,Fulltext,false,false,delsiDoba,vice,543,10102
Thursday,poledne,Catalogue,false,false,stredniDoba,malo,396,10344
Monday,poledne,NA,false,false,dlouhaDoba,malo,1299,11675
Thursday,podvecer,NA,false,false,delsiDoba,vice,1063,10586
Tuesday,poledne,Fulltext,false,false,stredniDoba,malo,295,9250
Friday,poledne,NA,false,false,kratkaDoba,malo,110,14821
Wednesday,vecer,Fulltext,true,false,dlouhaDoba,vice,2126,13864
Sunday,podvecer,OwnWebs,false,false,kratkaDoba,malo,110,11444
Tuesday,poledne,Other,false,false,stredniDoba,vice,566,9261
Friday,poledne,NA,false,false,delsiDoba,malo,546,8051
Sunday,odpoledne,OwnWebs,false,false,dlouhaDoba,vice,936,15800
Friday,poledne,NA,false,false,kratkaDoba,malo,193,14711
Wednesday,odpoledne,NA,false,false,kratkaDoba,malo,161,13501
Sunday,poledne,Fulltext,false,false,stredniDoba,vice,474,11213
Sunday,odpoledne,Fulltext,false,false,stredniDoba,malo,325,11334
Tuesday,poledne,NA,false,false,delsiDoba,malo,470,12665
Sunday,vecer,Fulltext,false,false,delsiDoba,malo,629,11576
Thursday,poledne,Fulltext,false,false,stredniDoba,malo,426,10366
Monday,poledne,NA,false,false,dlouhaDoba,hodne,7022,11697
Thursday,odpoledne,Catalogue,false,false,dlouhaDoba,vice,1465,10487
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,7094
Tuesday,rano,NA,false,false,dlouhaDoba,malo,710,16900
Friday,rano,Fulltext,false,false,stredniDoba,vice,555,14601
Monday,vecer,Fulltext,false,false,stredniDoba,malo,223,12302
Friday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,14964
Tuesday,rano,NA,false,false,stredniDoba,malo,223,12434
Wednesday,podvecer,Fulltext,false,false,stredniDoba,vice,828,13765
Sunday,odpoledne,NA,false,false,stredniDoba,malo,283,11345
Tuesday,odpoledne,NA,false,false,dlouhaDoba,hodne,5261,12676
Thursday,poledne,NA,false,false,stredniDoba,vice,824,10377
Thursday,odpoledne,NA,false,false,kratkaDoba,jedna,30,10498
Tuesday,rano,Fulltext,false,false,dlouhaDoba,vice,1791,9162
Friday,odpoledne,NA,true,false,dlouhaDoba,vice,2658,8073
Friday,rano,NA,false,false,stredniDoba,malo,170,14612
Friday,odpoledne,NA,false,false,stredniDoba,malo,170,14854
Friday,odpoledne,Fulltext,true,false,delsiDoba,vice,1066,14975
Saturday,podvecer,Fulltext,false,false,stredniDoba,malo,232,11114
Tuesday,poledne,Catalogue,true,false,dlouhaDoba,vice,4825,12445
Sunday,odpoledne,Catalogue,false,false,delsiDoba,vice,609,11356
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,572,12687
Thursday,poledne,Fulltext,false,false,dlouhaDoba,hodne,3311,10267
Monday,podvecer,Fulltext,false,false,kratkaDoba,malo,172,9052
Tuesday,poledne,Fulltext,false,false,kratkaDoba,malo,172,9294
Friday,odpoledne,Catalogue,false,false,stredniDoba,vice,435,8084
Tuesday,rano,Other,false,false,kratkaDoba,malo,110,16922
Sunday,odpoledne,OwnWebs,false,false,dlouhaDoba,vice,1446,15712
Thursday,podvecer,NA,false,false,stredniDoba,malo,170,14502
Wednesday,poledne,NA,false,false,stredniDoba,vice,841,13413
Friday,poledne,Catalogue,false,false,stredniDoba,malo,223,14744
Monday,podvecer,Catalogue,false,false,dlouhaDoba,hodne,5614,12203
Friday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,14865
Saturday,odpoledne,OwnWebs,false,false,stredniDoba,vice,747,11005
Tuesday,rano,NA,false,false,dlouhaDoba,hodne,4665,12336
Sunday,odpoledne,OwnWebs,false,false,delsiDoba,vice,594,11368
Tuesday,rano,NA,false,false,kratkaDoba,malo,172,9185
Sunday,podvecer,Fulltext,false,false,kratkaDoba,malo,110,15845
Wednesday,poledne,Fulltext,false,false,dlouhaDoba,vice,2602,13304
Sunday,vecer,NA,false,false,dlouhaDoba,hodne,5471,15966
Wednesday,odpoledne,Fulltext,false,false,stredniDoba,vice,453,13546
Tuesday,poledne,Catalogue,false,false,stredniDoba,vice,306,12589
Wednesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,10048
Sunday,odpoledne,NA,false,false,kratkaDoba,malo,110,11379
Wednesday,vecer,OwnWebs,false,false,kratkaDoba,malo,110,10169
Monday,podvecer,Fulltext,true,false,stredniDoba,malo,286,16703
Sunday,poledne,Catalogue,false,false,kratkaDoba,malo,193,15614
Thursday,odpoledne,NA,false,false,kratkaDoba,malo,172,14404
Sunday,odpoledne,NA,false,false,kratkaDoba,malo,193,15735
Thursday,vecer,NA,false,false,dlouhaDoba,vice,5187,14525
Sunday,podvecer,NA,true,false,kratkaDoba,malo,193,15856
Wednesday,poledne,NA,false,false,stredniDoba,vice,779,13315
Sunday,vecer,OwnWebs,false,false,stredniDoba,malo,325,15977
Monday,odpoledne,Fulltext,false,false,delsiDoba,hodne,1991,12105
Friday,poledne,Fulltext,false,false,dlouhaDoba,vice,2107,14767
Wednesday,odpoledne,Catalogue,false,false,kratkaDoba,malo,172,13557
Saturday,odpoledne,NA,false,false,stredniDoba,malo,290,11027
Monday,podvecer,NA,false,false,delsiDoba,vice,686,16714
Tuesday,poledne,Fulltext,false,false,stredniDoba,malo,170,16956
Thursday,odpoledne,NA,false,false,stredniDoba,vice,483,14415
Thursday,vecer,NA,false,false,kratkaDoba,malo,193,14536
Sunday,vecer,NA,false,false,delsiDoba,hodne,1242,15988
Monday,odpoledne,NA,false,false,stredniDoba,vice,579,12116
Tuesday,rano,Fulltext,false,false,kratkaDoba,malo,193,12369
Saturday,vecer,Catalogue,false,false,stredniDoba,hodne,1072,11159
Monday,vecer,NA,false,false,dlouhaDoba,vice,2491,9097
Monday,podvecer,NA,false,false,dlouhaDoba,vice,1503,16725
Saturday,vecer,Catalogue,false,false,kratkaDoba,malo,110,15515
Sunday,poledne,Fulltext,false,false,stredniDoba,vice,306,15636
Tuesday,poledne,Partners,true,false,stredniDoba,vice,689,16967
Thursday,odpoledne,NA,false,false,kratkaDoba,vice,243,14426
Sunday,odpoledne,NA,false,false,delsiDoba,vice,1344,15757
Thursday,vecer,Fulltext,true,false,stredniDoba,malo,232,14547
Friday,poledne,Fulltext,false,false,kratkaDoba,vice,243,14789
Saturday,odpoledne,Other,false,false,delsiDoba,vice,1155,11049
Saturday,vecer,Fulltext,false,false,delsiDoba,vice,804,15526
Tuesday,rano,OwnWebs,false,false,stredniDoba,malo,170,16857
Sunday,poledne,NA,false,false,kratkaDoba,malo,110,15647
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,16978
Wednesday,rano,Fulltext,false,false,stredniDoba,vice,877,13227
Thursday,vecer,Partners,true,false,stredniDoba,malo,1171,14558
Monday,odpoledne,NA,true,false,delsiDoba,vice,1002,12017
Wednesday,poledne,Fulltext,false,false,stredniDoba,vice,569,13348
Friday,poledne,Catalogue,false,false,dlouhaDoba,vice,1672,14679
Wednesday,odpoledne,Catalogue,false,false,stredniDoba,malo,223,13469
Tuesday,vecer,Fulltext,false,false,kratkaDoba,malo,110,13117
Wednesday,rano,NA,false,false,delsiDoba,malo,833,13238
Monday,odpoledne,Fulltext,false,false,stredniDoba,vice,575,12028
Wednesday,poledne,Fulltext,false,false,delsiDoba,vice,890,13359
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,12149
Saturday,podvecer,Fulltext,false,false,dlouhaDoba,hodne,2852,15427
Thursday,podvecer,Fulltext,false,false,stredniDoba,malo,170,14459
Wednesday,rano,NA,false,false,stredniDoba,malo,170,13249
Monday,odpoledne,NA,false,false,delsiDoba,vice,1191,12039
Monday,odpoledne,Fulltext,false,false,dlouhaDoba,malo,1311,16406
Sunday,poledne,Fulltext,true,false,kratkaDoba,malo,161,15559
Thursday,odpoledne,NA,false,false,kratkaDoba,malo,193,14349
Monday,odpoledne,NA,false,false,kratkaDoba,malo,172,16417
Saturday,rano,Fulltext,false,false,stredniDoba,malo,295,15207
Monday,odpoledne,NA,false,false,stredniDoba,malo,170,16538
Thursday,poledne,NA,false,false,delsiDoba,malo,528,14118
Thursday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,14239
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,16428
Saturday,poledne,Other,false,false,kratkaDoba,vice,264,15218
Thursday,poledne,Other,false,false,dlouhaDoba,hodne,3757,14008
Saturday,odpoledne,OwnWebs,false,false,stredniDoba,malo,283,15339
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,172,16318
Friday,vecer,Catalogue,false,false,dlouhaDoba,vice,2105,15108
Monday,odpoledne,NA,false,false,stredniDoba,vice,444,16439
Monday,poledne,NA,false,false,stredniDoba,vice,531,16219
Friday,odpoledne,Fulltext,false,false,dlouhaDoba,malo,1412,15009
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,306,17209
Saturday,odpoledne,Fulltext,false,false,stredniDoba,vice,357,10950
Monday,odpoledne,NA,false,false,dlouhaDoba,malo,1442,4290
Saturday,odpoledne,Fulltext,false,false,stredniDoba,malo,396,10961
Friday,podvecer,NA,false,false,stredniDoba,malo,295,10851
Wednesday,odpoledne,NA,false,false,delsiDoba,hodne,1556,5280
Sunday,vecer,Partners,true,false,stredniDoba,vice,483,4070
Monday,poledne,Fulltext,true,false,dlouhaDoba,hodne,6014,4191
Thursday,vecer,OwnWebs,false,false,stredniDoba,malo,290,10620
Saturday,odpoledne,Fulltext,false,false,stredniDoba,vice,294,10983
Wednesday,odpoledne,Fulltext,false,false,dlouhaDoba,vice,1580,7590
Sunday,odpoledne,Partners,false,false,kratkaDoba,malo,110,6380
Sunday,vecer,NA,false,false,delsiDoba,vice,999,4081
Thursday,vecer,OwnWebs,false,false,stredniDoba,malo,325,10631
Monday,odpoledne,Partners,false,false,dlouhaDoba,vice,1858,11962
Friday,poledne,NA,false,false,stredniDoba,vice,429,10752
Saturday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,10994
Wednesday,poledne,Catalogue,false,false,delsiDoba,vice,793,7480
Saturday,vecer,NA,false,false,kratkaDoba,malo,193,6270
Sunday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,6391
Tuesday,odpoledne,NA,false,false,kratkaDoba,malo,193,12820
Monday,rano,NA,false,false,kratkaDoba,malo,193,11610
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,223,12941
Thursday,odpoledne,Catalogue,false,false,kratkaDoba,malo,110,10521
Wednesday,poledne,Fulltext,false,false,stredniDoba,vice,569,9790
Sunday,vecer,Fulltext,false,false,dlouhaDoba,vice,1452,8580
Tuesday,podvecer,NA,false,false,stredniDoba,malo,343,7370
Sunday,rano,NA,true,false,stredniDoba,vice,405,6281
Thursday,rano,Catalogue,true,false,stredniDoba,malo,295,13920
Sunday,podvecer,OwnWebs,false,false,delsiDoba,malo,701,11500
Monday,odpoledne,Catalogue,false,false,delsiDoba,vice,1286,11863
Friday,rano,Fulltext,false,false,dlouhaDoba,hodne,2031,10653
Saturday,rano,Other,false,false,dlouhaDoba,hodne,6683,10895
Sunday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,8470
Tuesday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,7260
Sunday,vecer,NA,false,false,kratkaDoba,malo,110,8591
Saturday,odpoledne,NA,false,false,stredniDoba,malo,290,6171
Tuesday,poledne,Fulltext,false,false,kratkaDoba,malo,110,12600
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,654,12842
Thursday,poledne,Catalogue,false,false,dlouhaDoba,vice,2369,10301
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,223,12963
Monday,poledne,Fulltext,false,false,dlouhaDoba,hodne,2213,11753
Friday,odpoledne,NA,false,false,stredniDoba,vice,528,10785
Sunday,poledne,Fulltext,false,false,stredniDoba,vice,590,8360
Tuesday,poledne,NA,false,false,dlouhaDoba,hodne,4063,7150
Wednesday,poledne,Partners,false,false,dlouhaDoba,malo,703,5093
Wednesday,podvecer,Other,false,false,delsiDoba,vice,711,13821
Tuesday,poledne,Other,true,false,stredniDoba,vice,641,12611
Thursday,rano,Fulltext,false,false,kratkaDoba,malo,110,13942
Sunday,odpoledne,NA,true,false,dlouhaDoba,malo,1216,11401
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,855,12853
Thursday,poledne,OwnWebs,false,false,stredniDoba,malo,223,10312
Monday,poledne,Fulltext,false,false,delsiDoba,vice,746,11643
Saturday,podvecer,Other,false,false,stredniDoba,malo,170,8250
Tuesday,podvecer,Partners,false,false,stredniDoba,malo,295,9581
Sunday,poledne,Catalogue,false,false,stredniDoba,vice,432,8371
Tuesday,odpoledne,Catalogue,true,false,delsiDoba,vice,1125,7282
Saturday,odpoledne,Other,false,false,dlouhaDoba,hodne,3636,6193
Tuesday,poledne,NA,false,false,kratkaDoba,vice,243,12622
Sunday,vecer,Catalogue,false,false,dlouhaDoba,vice,2150,11533
Thursday,poledne,NA,false,false,stredniDoba,malo,295,10323
Monday,poledne,NA,false,false,kratkaDoba,malo,110,11654
Tuesday,podvecer,Partners,false,false,dlouhaDoba,vice,5604,12985
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,110,11775
Monday,odpoledne,Catalogue,false,false,delsiDoba,vice,1097,11896
Tuesday,odpoledne,OwnWebs,false,false,stredniDoba,malo,170,9471
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,223,7172
Friday,poledne,Fulltext,false,false,kratkaDoba,malo,193,14800
Friday,odpoledne,NA,false,false,delsiDoba,malo,588,14921
Wednesday,odpoledne,NA,false,false,kratkaDoba,malo,110,13722
Wednesday,vecer,Partners,false,false,dlouhaDoba,hodne,1975,13843
Tuesday,odpoledne,Fulltext,false,false,stredniDoba,malo,223,12875
Thursday,poledne,Fulltext,false,false,stredniDoba,vice,557,10334
Thursday,odpoledne,NA,false,false,delsiDoba,hodne,1989,10455
Thursday,podvecer,Catalogue,false,false,kratkaDoba,malo,172,10576
Tuesday,poledne,Catalogue,false,false,dlouhaDoba,hodne,1933,9240
Saturday,poledne,Fulltext,false,false,stredniDoba,malo,295,8151
Tuesday,poledne,Fulltext,false,false,dlouhaDoba,hodne,3761,7062
Wednesday,odpoledne,NA,false,false,kratkaDoba,vice,264,13601
Sunday,odpoledne,NA,false,false,delsiDoba,vice,968,11313
Wednesday,podvecer,NA,false,false,dlouhaDoba,hodne,4781,10103
Sunday,vecer,NA,true,false,delsiDoba,vice,771,11555
Tuesday,odpoledne,Fulltext,false,false,delsiDoba,malo,530,12886
Monday,poledne,Fulltext,false,false,dlouhaDoba,vice,1970,11797
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,9251
Tuesday,odpoledne,NA,false,false,delsiDoba,vice,555,9493
Tuesday,poledne,NA,false,false,stredniDoba,malo,230,7073
Friday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,14943
Tuesday,rano,Other,false,false,kratkaDoba,vice,264,12413
Sunday,poledne,NA,false,false,stredniDoba,malo,170,11203
Tuesday,poledne,Catalogue,false,false,stredniDoba,malo,223,12655
Tuesday,odpoledne,Partners,false,false,dlouhaDoba,vice,3156,12776
Thursday,rano,Fulltext,false,false,dlouhaDoba,vice,1978,10235
Monday,podvecer,Partners,false,false,kratkaDoba,malo,172,9020
Tuesday,poledne,NA,false,false,delsiDoba,vice,659,9262
Sunday,vecer,Fulltext,false,false,stredniDoba,vice,357,15922
Sunday,poledne,Fulltext,false,false,dlouhaDoba,vice,2744,11214
Tuesday,poledne,NA,false,false,kratkaDoba,malo,172,12545
Wednesday,vecer,NA,false,false,delsiDoba,malo,851,13876
Sunday,podvecer,Partners,false,false,kratkaDoba,malo,110,11456
Tuesday,odpoledne,OwnWebs,false,false,dlouhaDoba,vice,1427,12787
Monday,poledne,NA,false,false,dlouhaDoba,hodne,2296,11698
Thursday,odpoledne,Catalogue,false,false,dlouhaDoba,hodne,3019,10488
Monday,podvecer,Fulltext,false,false,kratkaDoba,malo,110,9031
Tuesday,odpoledne,Catalogue,true,false,stredniDoba,vice,294,9394
Tuesday,poledne,Fulltext,false,false,stredniDoba,malo,223,7095
Sunday,odpoledne,NA,false,false,kratkaDoba,malo,110,15812
Sunday,vecer,NA,false,false,delsiDoba,malo,350,15933
Friday,poledne,Catalogue,false,false,delsiDoba,malo,599,14723
Friday,odpoledne,Fulltext,false,false,stredniDoba,vice,564,14844
Sunday,poledne,NA,false,false,stredniDoba,vice,539,11225
Wednesday,vecer,Catalogue,false,false,stredniDoba,vice,718,13887
Tuesday,poledne,Fulltext,false,false,kratkaDoba,vice,264,12677
Sunday,podvecer,NA,false,false,kratkaDoba,malo,110,11467
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,223,12798
Tuesday,rano,NA,false,false,kratkaDoba,vice,264,9163
Friday,odpoledne,NA,false,false,delsiDoba,vice,840,8074
Sunday,podvecer,NA,false,false,delsiDoba,hodne,2030,15823
Friday,poledne,Fulltext,false,false,kratkaDoba,malo,172,14734
Wednesday,odpoledne,NA,true,false,delsiDoba,malo,623,13524
Monday,vecer,NA,false,false,stredniDoba,vice,444,12314
Sunday,poledne,Other,false,false,delsiDoba,malo,470,11236
Tuesday,poledne,NA,false,false,delsiDoba,vice,1083,12567
Wednesday,vecer,OwnWebs,false,false,kratkaDoba,malo,110,13898
Monday,rano,Partners,true,false,kratkaDoba,malo,161,11599
Tuesday,rano,NA,true,false,kratkaDoba,malo,110,9174
Friday,odpoledne,NA,true,false,stredniDoba,vice,306,8085
Monday,vecer,OwnWebs,false,false,delsiDoba,vice,666,16802
Sunday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,15713
Sunday,podvecer,Fulltext,false,false,kratkaDoba,vice,354,15834
Friday,poledne,Fulltext,false,false,kratkaDoba,malo,110,14745
Monday,podvecer,Fulltext,false,false,kratkaDoba,malo,193,12204
Tuesday,poledne,NA,false,false,dlouhaDoba,hodne,4285,12458
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,12579
Sunday,odpoledne,Catalogue,false,false,stredniDoba,vice,306,11369
Tuesday,rano,NA,false,false,delsiDoba,vice,992,16935
Sunday,odpoledne,Fulltext,false,false,stredniDoba,malo,223,15725
Sunday,vecer,Other,false,false,stredniDoba,vice,516,15967
Monday,podvecer,NA,false,false,delsiDoba,vice,1470,12216
